CRASH_RECORD_ID,CRASH_DATE_EST_I,CRASH_DATE,POSTED_SPEED_LIMIT,TRAFFIC_CONTROL_DEVICE,DEVICE_CONDITION,WEATHER_CONDITION,LIGHTING_CONDITION,FIRST_CRASH_TYPE,TRAFFICWAY_TYPE,LANE_CNT,ALIGNMENT,ROADWAY_SURFACE_COND,ROAD_DEFECT,REPORT_TYPE,CRASH_TYPE,INTERSECTION_RELATED_I,NOT_RIGHT_OF_WAY_I,HIT_AND_RUN_I,DAMAGE,DATE_POLICE_NOTIFIED,PRIM_CONTRIBUTORY_CAUSE,SEC_CONTRIBUTORY_CAUSE,STREET_NO,STREET_DIRECTION,STREET_NAME,BEAT_OF_OCCURRENCE,PHOTOS_TAKEN_I,STATEMENTS_TAKEN_I,DOORING_I,WORK_ZONE_I,WORK_ZONE_TYPE,WORKERS_PRESENT_I,NUM_UNITS,MOST_SEVERE_INJURY,INJURIES_TOTAL,INJURIES_FATAL,INJURIES_INCAPACITATING,INJURIES_NON_INCAPACITATING,INJURIES_REPORTED_NOT_EVIDENT,INJURIES_UNKNOWN,INJURIES_NO_INDICATION,CRASH_HOUR,CRASH_DAY_OF_WEEK,CRASH_MONTH,LATITUDE,LONGITUDE,LOCATION
00eb5b6eb43ad17e1308a04af3817c86a923b6f1eddee2ffec9d550a4b4929225051cd1b700b59d6578b5a29550ddf1401030fd6f177f6767476a57cc69c8f66,,11/09/2023 02:25:00 PM,30,STOP SIGN/FLASHER,UNKNOWN,CLEAR,UNKNOWN,ANGLE,T-INTERSECTION,,STRAIGHT AND LEVEL,DRY,UNKNOWN,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,Y,,,"OVER $1,500",11/09/2023 02:34:00 PM,DISREGARDING STOP SIGN,FAILING TO YIELD RIGHT-OF-WAY,2927,W,DEVON AVE,2413,,,,,,,2,NONINCAPACITATING INJURY,3,0,0,2,1,0,0,14,5,11,41.9973882526,-87.7032305304,POINT (-87.703230530375 41.997388252633)
42f89db6d75e3c548cd7ba39f1d2e818e7be27caefe0a500b7e98da965999dd08e99bff410937369d6892b70014d8671a1270c2009297ef97376ad54b7af3054,,11/09/2023 04:55:00 AM,30,NO CONTROLS,NO CONTROLS,CLEAR,DARKNESS,PARKED MOTOR VEHICLE,NOT DIVIDED,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,Y,"OVER $1,500",11/09/2023 05:00:00 AM,IMPROPER LANE USAGE,NOT APPLICABLE,3421,W,63RD ST,823,,Y,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,0,2,4,5,11,41.7787677022,-87.7088574902,POINT (-87.708857490162 41.778767702155)
b35c22dfb700453671aac7c5e1725b5dcd2068f4a053d2559fcae8ff4f81debff26403415310ba063e5daa23184b8e9895587fe1e78c41edc3de227337810cbc,,11/07/2023 02:16:00 PM,25,UNKNOWN,UNKNOWN,CLEAR,DAYLIGHT,SIDESWIPE OPPOSITE DIRECTION,NOT DIVIDED,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,NO INJURY / DRIVE AWAY,,,,$500 OR LESS,11/07/2023 02:16:00 PM,FOLLOWING TOO CLOSELY,FOLLOWING TOO CLOSELY,477,W,DEMING PL,1935,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,0,2,14,3,11,41.9287950755,-87.6416202277,POINT (-87.641620227672 41.92879507548)
db7dbefc71f39b54928882958bdb7007d87ac3814f73060d7e219bff8305def4e06f64c3331cf8b215ff49a867bddc563170c34a81a95ae326a99275148fc9cb,,11/05/2023 06:53:00 PM,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,DARKNESS,REAR END,DIVIDED - W/MEDIAN (NOT RAISED),,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,,"OVER $1,500",11/05/2023 07:51:00 PM,FOLLOWING TOO CLOSELY,NOT APPLICABLE,430,N,KINGSBURY ST,1831,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,0,2,18,1,11,41.8897946533,-87.638679198,POINT (-87.63867919805 41.889794653264)
9bf1aa362e1942df11d168b700617ddbeb6661031b47e4b5763062a0a7c4e4738b03b8f1f4c59c5edcffe91274aaa0c5e65fcd7581d9947de6c7fa873e1b563c,,11/03/2023 03:30:00 PM,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,TURNING,"FIVE POINT, OR MORE",,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,NO INJURY / DRIVE AWAY,Y,,Y,$500 OR LESS,11/03/2023 03:32:00 PM,FAILING TO YIELD RIGHT-OF-WAY,UNABLE TO DETERMINE,2400,W,OGDEN AVE,1023,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,0,5,15,6,11,41.8648317102,-87.6861606727,POINT (-87.686160672742 41.864831710222)
afa84d1dceebdd539ec6da46ed94f9eccb700c142b9fd3355292140a9b8435d2c0aa46a3a4f82f65c05eb2cafadfc180425d1467b5bfb2e6c84951157b94fdf6,,11/03/2023 09:05:00 AM,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,REAR END,NOT DIVIDED,,STRAIGHT AND LEVEL,UNKNOWN,UNKNOWN,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,,$500 OR LESS,11/03/2023 09:14:00 AM,DRIVING SKILLS/KNOWLEDGE/EXPERIENCE,FOLLOWING TOO CLOSELY,5201,N,WESTERN AVE,2012,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,0,2,9,6,11,41.9759401097,-87.6890055286,POINT (-87.689005528642 41.975940109697)
64fbf39b40e3a1bc3e9eb1af055e6e838ad12ac02d3f12de712bc91c366a4e25ed79cdd9185788f3b15f29309306aca5b98f6634bf13afb7000f46cb90544258,Y,10/28/2023 11:00:00 PM,25,STOP SIGN/FLASHER,FUNCTIONING PROPERLY,CLEAR,"DARKNESS, LIGHTED ROAD",PARKED MOTOR VEHICLE,ONE-WAY,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),INJURY AND / OR TOW DUE TO CRASH,,,Y,"OVER $1,500",10/29/2023 11:45:00 AM,NOT APPLICABLE,NOT APPLICABLE,3301,N,TROY ST,1733,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,0,1,23,7,10,41.941133555,-87.7063160546,POINT (-87.706316054624 41.941133555038)
236647386e23f1d57cb6504949dd45c356a189dd0eb8f089dffe9b62dfab4ea6d06a6145646862b7007d31a31121bfda067d3ee529279ee0e1d519377f7b754f,,10/28/2023 12:30:00 PM,30,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,SIDESWIPE SAME DIRECTION,DIVIDED - W/MEDIAN BARRIER,,STRAIGHT AND LEVEL,UNKNOWN,UNKNOWN,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,,"OVER $1,500",10/28/2023 02:40:00 PM,UNABLE TO DETERMINE,UNABLE TO DETERMINE,1111,N,ASHLAND AVE,1213,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,0,2,12,7,10,41.9018729879,-87.6673091205,POINT (-87.667309120531 41.901872987864)
647fe59911af062586975381ec8382b3a7f174ba2cea021bf651dca5cab700b293d5cb7518c7f52ca1f4db407a9b65e5306a81d0d704ae31ec27e85cbd5b341b,,10/26/2023 04:52:00 PM,25,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,RAIN,DAYLIGHT,REAR END,NOT DIVIDED,,STRAIGHT AND LEVEL,WET,NO DEFECTS,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,,,,"OVER $1,500",10/26/2023 04:53:00 PM,FAILING TO REDUCE SPEED TO AVOID CRASH,WEATHER,5551,W,DEVON AVE,1621,,,,,,,3,NONINCAPACITATING INJURY,3,0,0,1,2,0,1,16,5,10,41.9971462908,-87.767608906,POINT (-87.767608906005 41.99714629085)
dd8d711f2d6a95430fd63e50da070dac5f9a2be43cb3fbb70053ec42bde144eb3389a148a440486a68032b59c1c56306fbcd2093bb3eff71ebc3e76c91eb3f94,,10/24/2023 06:50:00 PM,30,NO CONTROLS,NO CONTROLS,CLEAR,"DARKNESS, LIGHTED ROAD",PARKED MOTOR VEHICLE,ONE-WAY,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,Y,"$501 - $1,500",10/24/2023 07:20:00 PM,UNABLE TO DETERMINE,NOT APPLICABLE,100,N,LOTUS AVE,1523,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,0,1,18,3,10,41.8823842432,-87.7617588189,POINT (-87.761758818902 41.882384243212)
f8105d68def239a95311298fbd03236a587caa472766a8032fa328df0158d334239e188482329d08f835db2fb7fb5788cf28c1fe82b64814e0de33e62bfb7001,,10/23/2023 09:30:00 PM,30,STOP SIGN/FLASHER,FUNCTIONING PROPERLY,CLEAR,DARKNESS,SIDESWIPE SAME DIRECTION,NOT DIVIDED,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),INJURY AND / OR TOW DUE TO CRASH,,,Y,"$501 - $1,500",10/24/2023 12:50:00 PM,UNABLE TO DETERMINE,UNABLE TO DETERMINE,1201,E,71ST ST,324,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,0,4,21,2,10,41.7657995127,-87.5957695777,POINT (-87.595769577727 41.765799512744)
03015c1fe421cd8fc9f65fd342df2f1a6e826bbd539ccecc9aec0b7ad5c2a05fd3c4b700bb2b5a424e6d641ad28a9d978fa217926e32b502aae57d6e489856ed,,10/23/2023 02:30:00 PM,10,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,PARKED MOTOR VEHICLE,PARKING LOT,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,Y,Y,"OVER $1,500",10/23/2023 05:00:00 PM,NOT APPLICABLE,NOT APPLICABLE,1940,W,33RD ST,912,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,0,1,14,2,10,41.8341473875,-87.6745978564,POINT (-87.674597856436 41.834147387528)
0a99d39724b70053be8176359133794a613cccdf1093edb4ce8df2da48f4bdc3b69cda818447cf02d407a924292fcea984ec498644209879e95d3169c53a7883,,10/22/2023 12:30:00 PM,30,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,PARKED MOTOR VEHICLE,NOT DIVIDED,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,,,Y,"OVER $1,500",10/22/2023 12:30:00 PM,IMPROPER BACKING,NOT APPLICABLE,126,E,CHESTNUT ST,1833,,Y,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,0,1,12,1,10,41.898488909,-87.6245528841,POINT (-87.624552884098 41.898488909026)
ca17277e6d47e62e737771323c495f43a019ff277698cba3142dda95a45257ecf539e77c18b700edfbd4c9c25d4eea338fa3e30219ade939449e6b835a09c56e,,10/21/2023 02:15:00 PM,30,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,REAR TO FRONT,UNKNOWN,,STRAIGHT AND LEVEL,UNKNOWN,UNKNOWN,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,,$500 OR LESS,10/25/2023 03:58:00 PM,UNABLE TO DETERMINE,IMPROPER LANE USAGE,2400,W,WARNER AVE,1911,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,0,3,14,7,10,41.9568649179,-87.6886706907,POINT (-87.688670690707 41.956864917865)
70a2c0d31eb700e35d20f2c3318b1592751277d4453f2bd5738dd2b1fbdefc9a5550ffe26ce7fa3eb6b9f55069ed511a17f84efb5de40eb434a7b3b4a4923bdc,,10/19/2023 10:30:00 PM,30,NO CONTROLS,NO CONTROLS,RAIN,"DARKNESS, LIGHTED ROAD",TURNING,DIVIDED - W/MEDIAN (NOT RAISED),,STRAIGHT AND LEVEL,WET,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,,"$501 - $1,500",10/19/2023 11:00:00 PM,IMPROPER TURNING/NO SIGNAL,FAILING TO YIELD RIGHT-OF-WAY,7000,S,WESTERN AVE,832,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,0,2,22,5,10,41.7664234931,-87.6834375585,POINT (-87.683437558517 41.766423493079)
698ca6ed427a0a0d9d460d5a512d0d726811b7c52217337efabed6611729772512e83d8b98fb79a26c4291ae66d1833748ae1ffd7abeef029c30a2b7009cd27c,,10/19/2023 04:00:00 PM,30,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,ANGLE,T-INTERSECTION,,STRAIGHT AND LEVEL,UNKNOWN,UNKNOWN,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,Y,,Y,"OVER $1,500",10/19/2023 04:50:00 PM,UNABLE TO DETERMINE,UNABLE TO DETERMINE,1122,W,CHICAGO AVE,1213,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,0,2,16,5,10,41.8963617568,-87.6561699481,POINT (-87.656169948087 41.896361756816)
7e13a122792a41b1a445b70039076382cf6d9dd2a324e7ac0515e0b4065760baf90a55adc997f89639fdd6de4d7638917d4472a1eaec650239699cd91662218f,,10/15/2023 04:06:00 PM,10,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,PARKED MOTOR VEHICLE,PARKING LOT,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,,$500 OR LESS,10/16/2023 12:30:00 PM,NOT APPLICABLE,NOT APPLICABLE,9349,S,WENTWORTH AVE,634,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,0,1,16,1,10,41.7238871806,-87.6285672953,POINT (-87.628567295325 41.723887180553)
4f1a982ca3c680ec9d3eea1b3dba29db61f19103eba872c9719a0d3fc85802dcbd75395a252fd724bebf405d6e0e33e9a3724b7000e939fc16108786db623813,,10/14/2023 09:00:00 PM,30,NO CONTROLS,NO CONTROLS,CLEAR,"DARKNESS, LIGHTED ROAD",REAR TO FRONT,NOT DIVIDED,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,,"OVER $1,500",10/16/2023 01:50:00 PM,IMPROPER BACKING,NOT APPLICABLE,2205,N,LINCOLN AVE,1812,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,0,2,21,7,10,41.9221401156,-87.643929155,POINT (-87.643929155018 41.922140115579)
6e14fc9d3c4fa890cf1f01acd83e513ddba632db2dbfcfcdb3f964d52a6cc7785184d75e7625d1d197c8aac28d2b7004acf52f01311a3971220cb63d76fc418d,,10/14/2023 10:20:00 AM,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,RAIN,DAYLIGHT,REAR END,NOT DIVIDED,,STRAIGHT AND LEVEL,WET,NO DEFECTS,ON SCENE,NO INJURY / DRIVE AWAY,,,,"OVER $1,500",10/14/2023 10:23:00 AM,UNABLE TO DETERMINE,UNABLE TO DETERMINE,4444,W,LAWRENCE AVE,1712,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,0,2,10,7,10,41.9682242321,-87.7397474866,POINT (-87.739747486554 41.968224232061)
1a8dd857d3a6be14a394465ff1a697384ad22a9c6b15ae53489b700fd82561912ca0e76355da38de789edc111e5316a821ad8d4533ba28f92a881dc7d25cf668,,10/11/2023 11:15:00 AM,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,SIDESWIPE SAME DIRECTION,NOT DIVIDED,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,NO INJURY / DRIVE AWAY,,,Y,"$501 - $1,500",10/11/2023 11:28:00 AM,IMPROPER LANE USAGE,NOT APPLICABLE,2050,W,OGDEN AVE,1225,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,0,4,11,4,10,41.8717937039,-87.677765702,POINT (-87.677765701959 41.871793703921)
9867c3c26555138256ddf0037f24011a7d5e1ff02e03b700f1a0bd2d2ffe3794f82baa8f0c46464b8906085895f667ea9381c40307736c0f6034115b69423b81,,10/09/2023 02:13:00 AM,30,NO CONTROLS,NO CONTROLS,CLEAR,"DARKNESS, LIGHTED ROAD",FIXED OBJECT,NOT DIVIDED,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,,,Y,"$501 - $1,500",10/09/2023 02:14:00 AM,NOT APPLICABLE,NOT APPLICABLE,2944,W,POLK ST,1135,,,,,,,1,NO INDICATION OF INJURY,0,0,0,0,0,0,1,2,2,10,41.8711261231,-87.7002718716,POINT (-87.700271871613 41.87112612308)
e809db9da6e7b27ec49a18607207d12fe70813b58a873732b5b1c8e131500baa6b996cbb9ac36f14b70011179da0deaa62c37db5425da1c504fbd00eedfab910,,10/07/2023 06:23:00 PM,25,NO CONTROLS,NO CONTROLS,CLEAR,"DARKNESS, LIGHTED ROAD",REAR END,DIVIDED - W/MEDIAN BARRIER,,STRAIGHT AND LEVEL,DRY,UNKNOWN,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,,,,"OVER $1,500",10/07/2023 06:25:00 PM,UNABLE TO DETERMINE,NOT APPLICABLE,7600,S,CHICAGO SKYWAY IB,411,,,,Y,MAINTENANCE,,3,NO INDICATION OF INJURY,0,0,0,0,0,0,19,18,7,10,41.7567441456,-87.5957668818,POINT (-87.595766881829 41.756744145607)
5718a2efe2ee7e24ca33f09fac1d5f1bfff1f204ecc8b700473d1bf012fc2c35cdf7ba234da70d7dfdb4f7f7c4e73693be6349e6bbc3c5e833dd46a0162699d1,,10/06/2023 06:00:00 PM,30,TRAFFIC SIGNAL,UNKNOWN,UNKNOWN,UNKNOWN,SIDESWIPE SAME DIRECTION,DIVIDED - W/MEDIAN (NOT RAISED),,STRAIGHT AND LEVEL,UNKNOWN,UNKNOWN,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,,"$501 - $1,500",10/06/2023 06:45:00 PM,UNABLE TO DETERMINE,NOT APPLICABLE,6400,N,SHERIDAN RD,2432,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,0,2,18,6,10,41.9982179205,-87.6606952556,POINT (-87.660695255572 41.998217920532)
3eb62942c6da3b4e1233d0d6a5c4d2db63e97ccddac9f48d3937b325b0277d6a21487fce32fcd473f53ad6ba3467b9ed168f41e19e35227e57ee047a2bb7001a,,10/05/2023 03:50:00 PM,30,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,SIDESWIPE SAME DIRECTION,NOT DIVIDED,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,NO INJURY / DRIVE AWAY,,,,"OVER $1,500",10/05/2023 03:55:00 PM,UNABLE TO DETERMINE,UNABLE TO DETERMINE,3735,N,ELSTON AVE,1733,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,0,2,15,5,10,41.9493681324,-87.712629208,POINT (-87.712629208026 41.949368132407)
6b4199d5539ddfcb2c237043ac49b7df8691dcb700f25114df2d8c2d645ad00898cf64a138703731374e896f81b979a7ccff0b5f17e4582599d7c15492b089b6,,10/04/2023 08:05:00 PM,10,NO CONTROLS,NO CONTROLS,CLEAR,"DARKNESS, LIGHTED ROAD",PARKED MOTOR VEHICLE,DIVIDED - W/MEDIAN (NOT RAISED),,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,NO INJURY / DRIVE AWAY,,,Y,"$501 - $1,500",10/04/2023 08:25:00 PM,UNABLE TO DETERMINE,NOT APPLICABLE,404,N,LAVERGNE AVE,1532,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,0,3,20,4,10,41.8880184056,-87.7505969416,POINT (-87.750596941569 41.888018405638)
fb7000ab5c3dd2edb80c6b9588886dcbd036623f9382b2c2e0839512d5ab06939f434fe4404af65e20812cd78b236558f08f2af61cf0a4772b8d8768ee534fcc,,10/03/2023 07:55:00 AM,35,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,SIDESWIPE SAME DIRECTION,NOT DIVIDED,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,N,,,$500 OR LESS,10/03/2023 08:30:00 AM,IMPROPER OVERTAKING/PASSING,FAILING TO REDUCE SPEED TO AVOID CRASH,7100,S,STONY ISLAND AVE,324,N,N,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,0,2,7,3,10,41.7659281922,-87.5864700779,POINT (-87.586470077922 41.76592819222)
acfb00df8a39b70043fcf86dc2d56e431c58d11643e65b84208f48f942af70a878191c5bb734fddbd7e7a9866fe15dd40ad485674b8b117c531a05440e5c69eb,,10/02/2023 12:10:00 PM,30,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,REAR TO FRONT,PARKING LOT,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,NO INJURY / DRIVE AWAY,,Y,,"$501 - $1,500",10/02/2023 12:21:00 PM,UNABLE TO DETERMINE,UNABLE TO DETERMINE,2910,W,87TH ST,835,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,0,2,12,2,10,41.7354209099,-87.6951494608,POINT (-87.695149460826 41.735420909934)
0d86930e7998b89539a21437c9188e66281ddd63a88680c94027c8d038541622975171e8c5b7003c917a8921a815841c108978604ae2a368389ec145073e17ec,Y,10/01/2023 11:00:00 PM,30,STOP SIGN/FLASHER,FUNCTIONING PROPERLY,CLEAR,"DARKNESS, LIGHTED ROAD",PARKED MOTOR VEHICLE,ONE-WAY,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,,NO INJURY / DRIVE AWAY,,,Y,"OVER $1,500",10/02/2023 06:30:00 AM,IMPROPER OVERTAKING/PASSING,IMPROPER OVERTAKING/PASSING,5900,S,KEELER AVE,813,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,0,1,23,1,10,41.7857941205,-87.7279961839,POINT (-87.727996183937 41.78579412048)
9fc06ea23b1f09ad101e2d1fe4af6eab7000612c16f496e0eb794252a8b6a62f0240300519dc88e6c7f6cc810bd39b7872778b2f4933c1b3753b89fb0896c004,,10/01/2023 05:20:00 PM,30,STOP SIGN/FLASHER,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,TURNING,FOUR WAY,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,Y,,,"OVER $1,500",10/01/2023 05:30:00 PM,FAILING TO YIELD RIGHT-OF-WAY,FAILING TO REDUCE SPEED TO AVOID CRASH,1800,W,GRANVILLE AVE,2433,,,,,,,2,NONINCAPACITATING INJURY,2,0,0,2,0,0,2,17,1,10,41.9944617554,-87.6750162333,POINT (-87.675016233327 41.99446175537)
cf2a49f2956f7fc833988ddf2ba479604abbc7126be035d17681977cb3da24973966b7ae3467263443554cb86182b6dcbdce5b4f11953b7008483b2a977bfddb,,09/30/2023 12:05:00 AM,35,NO CONTROLS,NO CONTROLS,CLEAR,"DARKNESS, LIGHTED ROAD",PARKED MOTOR VEHICLE,NOT DIVIDED,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),INJURY AND / OR TOW DUE TO CRASH,,,Y,"OVER $1,500",10/09/2023 04:00:00 PM,IMPROPER BACKING,NOT APPLICABLE,1419,W,51ST ST,934,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,0,1,0,7,9,41.8012584312,-87.6607979805,POINT (-87.660797980481 41.801258431239)
8d341094e3871b3b6e8daa0338a403cf66a80917bde53e3bedac4d9b9fcdb7004e3b9807baecda8038564b990332d7f715b79c6c5ee71d5ae1a4181a83e7c58c,,09/29/2023 03:15:00 PM,30,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,PARKED MOTOR VEHICLE,ONE-WAY,,STRAIGHT AND LEVEL,DRY,SHOULDER DEFECT,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,Y,"$501 - $1,500",09/29/2023 03:40:00 PM,UNABLE TO DETERMINE,NOT APPLICABLE,4735,W,FLOURNOY ST,1131,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,0,1,15,6,9,41.8721591701,-87.7439661507,POINT (-87.743966150711 41.872159170076)
643436f0cdfc9fe2f603494cdb0ce9aaf08567c512c8b700c3c62adc25709107e5919755d68e71f0f30ad294f1959d1f2e119bba4eb7c72b980abe0bc4df1e22,,09/28/2023 12:07:00 PM,30,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,FIXED OBJECT,DIVIDED - W/MEDIAN (NOT RAISED),,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,,,,"OVER $1,500",09/28/2023 12:09:00 PM,UNABLE TO DETERMINE,UNABLE TO DETERMINE,8210,S,LOOMIS BLVD,614,,,,,,,2,NONINCAPACITATING INJURY,1,0,0,1,0,0,0,12,5,9,41.7445897279,-87.6585820536,POINT (-87.658582053567 41.744589727889)
70a960ead22f829fc235978ba4324b7004bbcdb019ad6d95474bc3feafe8caf6de8786cbe9e57831c7e68d58b051a840faa09e941480889c8a8587081d934d74,,09/27/2023 02:30:00 PM,30,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,SIDESWIPE SAME DIRECTION,NOT DIVIDED,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,Y,"OVER $1,500",09/27/2023 07:55:00 PM,FAILING TO YIELD RIGHT-OF-WAY,NOT APPLICABLE,2514,W,47TH ST,922,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,0,4,14,4,9,41.8084989618,-87.6875378972,POINT (-87.687537897161 41.808498961813)
09ab665a4929b4f9cb8fa3a0c9091725280faee5dd2aeafec692dadbc8c3496756e43c80b02d084ef35465cb70083aaf125307aecbef63a2c17343bfecbc50aa,,09/27/2023 01:40:00 PM,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,SIDESWIPE SAME DIRECTION,NOT DIVIDED,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,Y,,,"OVER $1,500",09/27/2023 10:35:00 PM,IMPROPER OVERTAKING/PASSING,FAILING TO REDUCE SPEED TO AVOID CRASH,3301,N,MILWAUKEE AVE,1732,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,0,3,13,4,9,41.941015767,-87.7267646303,POINT (-87.726764630319 41.941015767022)
c9dc0db6f2159260231b854209280b4d912542a6ff457ea079339566ab1ba489c203042293a87b925c216b93da93f45f38a3f07e1d09182e3a09e91e5fccb700,,09/26/2023 01:40:00 PM,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,REAR END,NOT DIVIDED,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,,"OVER $1,500",09/26/2023 02:40:00 PM,UNABLE TO DETERMINE,NOT APPLICABLE,1965,N,KIMBALL AVE,1422,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,0,2,13,3,9,41.9173153503,-87.7117584637,POINT (-87.711758463664 41.917315350321)
